"cachimán campechanamente","La Molina",10,168,3055.53,3360.63,2685.05,2653.49,11754.7
"recental desasegurar","Villa María del Triunfo",9,133,1821.16,1901.85,1513.8,1438.02,6674.83
"desgalichado despalmador","Villa María del Triunfo",2,31,2880.74,2660.74,2506.05,3094.62,11142.15
"antófilo parsimonia","San Juan de Miraflores",10,149,2364.21,2582.72,1967.66,2301.89,9216.48
"historial desfollonar","San Juan de Lurigancho",3,49,2895.86,2674.42,2677.83,2824.08,11072.19
"chipichape chihuahueño","San Juan de Lurigancho",2,31,1404.48,1681.46,1323.71,926.37,5336.02
"desperar corintio","El Agustino",3,35,4070.43,3640.56,4619.11,3999.67,16329.77
"pro rata desacato","Breña",2,22,1848.69,1884.61,1795.62,1879.72,7408.64
"inducimiento enviejar","San Luis",10,152,5266.05,4355.63,4591.08,4802.66,19015.42
"porquerizo chapinizarse","Villa María del Triunfo",8,128,1233.12,1724.58,1279.25,1408.2,5645.15
"agarrador desnutrición","San Luis",7,109,1715.5,2262.91,1822.83,1461.73,7262.97
"epicúreo regodearse","Ate",13,202,3380.54,2720.66,2941.61,3606.67,12649.48
"dulzaina cebadera","Los Olivos",8,119,1460.52,2415.95,2101.15,1904.12,7881.74
"estajanovismo calcomanía","Puente Piedra",7,109,3945.66,3774.05,3690.08,3477.64,14887.43
"subscripto vitriolo","San Miguel",3,49,2391.68,2797.53,2502.51,2446.28,10138
"sedicente deviación","La Victoria",10,175,3541.19,2932.55,2409.56,2586.91,11470.21
"ajedrecístico engranerar","San Miguel",13,178,3694.72,3736.7,3812.02,4142.29,15385.73
"putrílago campamocha","San Juan de Lurigancho",4,54,2501.27,2256.22,2447.03,2213.03,9417.55
"minoritario visualidad","Ate",2,27,5068.2,5030.17,4951.31,5201.03,20250.71
"ampliador agitable","Comas",6,76,3418.97,3350.37,2699.34,3042,12510.68
"foceifiza colicuar","La Victoria",3,42,956.51,1065.64,1245.04,873.29,4140.48
"mengambrea enemistar","La Victoria",3,44,3681.81,4139.05,3432.41,3974.32,15227.59
"litráceo rastreado","La Molina",6,92,2163.06,2968.74,3016.52,2912.68,11061
"microfilmador escatología","San Juan de Lurigancho",2,29,1500.46,1080.11,1685.72,1661.18,5927.47
"reductor aliñamiento","San Juan de Lurigancho",11,195,1334.02,1562.33,1224.51,1375.99,5496.85
"diarquía costumbrismo","Puente Piedra",11,161,1867.09,2197.22,1660.18,1921.34,7645.83
"irreformable manferir","San Martin de Porres",6,82,4929.39,5210.55,5062.5,4912.65,20115.09
"abogaderas zanqueador","San Juan de Lurigancho",2,31,1228.43,1203.04,1026.64,1058.44,4516.55
"proletario acanallado","Chorrillos",6,93,3067.54,2995.53,3557.15,3941.92,13562.14
"comunamente avergonzamiento","Ate",5,67,1782.67,1578.26,1789.66,1601.78,6752.37
"kilohercio magnificador","Breña",2,28,3586.7,3634.72,4051.27,3130.33,14403.02
"descripto impresionante","El Agustino",5,78,1482.69,1445.56,1361.02,1346.91,5636.18
"cilindroeje propiciación","San Borja",3,46,5638.63,4158.11,5505.28,4923.32,20225.34
"Labrador procrastinación","Puente Piedra",3,42,1213.03,1094.48,1152.46,1503.32,4963.29
"facionado juglarería","Santiago de Surco",13,189,4859.64,4577.15,4486.84,4716.19,18639.82
"moncheta cogimiento","Villa María del Triunfo",13,202,1106.53,1440.76,1069.09,1047.69,4664.07
"mamandurria tufarada","Santa Anita",10,141,4805.72,4422.8,4008.12,4433.86,17670.5
"redimidor checoeslovaco","La Molina",5,69,1789.2,2174.52,2241.75,2620.82,8826.29
"almonedar bimensual","Independencia",2,35,1301.49,1796.28,1333.76,1286.1,5717.63
"gurrumino chapetonada","Ate",2,33,3081.78,3021.28,2961.53,3890.13,12954.72
"longamente demudación","San Borja",3,50,2324.66,2536.03,2558.98,2259.7,9679.37
"refutatorio patrinquear","Chorrillos",12,190,3359.02,3059.74,3328.75,3180.58,12928.09
"gongorista mestrual","Villa María del Triunfo",10,118,4114.56,4969.86,4366.93,3976.54,17427.89
"deformante vatímetro","Ate",3,31,1559.01,1802.48,1331.4,1636.46,6329.35
"ascender azotalenguas","Chorrillos",3,34,1693.6,1453.86,1630.64,1920.66,6698.76
"abreviadamente espadachín","San Luis",13,169,3146.29,3625.8,3935.31,3467.54,14174.94
"irreemplazable cuadriplicar","Puente Piedra",11,143,1988.22,1750.98,1734.67,1867.77,7341.64
"embotarse tamarrizquito","Villa María del Triunfo",13,198,3584.01,3881.21,4259.74,3791.57,15516.53
"corrupia inflamar","San Martin de Porres",4,63,2512.28,2507.87,3113.59,2682.64,10816.38
"ad hóminem arañuela","Los Olivos",5,77,2912.47,2874.1,3043.78,2886.28,11716.63
"abarajar conmutativo","Villa María del Triunfo",5,92,801.36,1195.58,968.24,974.65,3939.83
"trabajito recatonería","El Agustino",3,47,1662.08,1562.97,1815.8,2050.01,7090.86
"estufador silvático","Chorrillos",2,32,2085.16,2411.21,2228.91,2945.36,9670.64
"caballuno besuguete","San Miguel",2,29,2281.42,2695.55,2518.33,2779.35,10274.65
"improbable lentilla","Santiago de Surco",13,193,2176.11,1889.15,1550.68,1899.57,7515.51
"oviducto regitivo","Los Olivos",13,195,1748.03,1994.87,2305.92,2059.5,8108.32
"expremijo deslustrar","San Martin de Porres",2,28,1913.93,1538.78,1453.3,1914.29,6820.3
"velicación molitivo","San Martin de Porres",3,40,1243.55,810.03,1744.31,929.66,4727.55
"zambacueca chamullento","Independencia",3,36,1402.35,1316.78,1249.5,1342.17,5310.8
"aspergear comunicar","San Juan de Lurigancho",8,97,1695.7,1662.7,1698,1812.03,6868.43
"coitus interruptus alzaprima","Puente Piedra",2,32,777.17,1240.61,1229.4,1183.27,4430.45
"mendelismo maullido","Santiago de Surco",2,32,3185.44,3093.76,2511.64,3416.52,12207.36
"conceptismo despachador","Lince",3,53,2470.35,2396.98,2134.07,3133.13,10134.53
"fetichismo finlaísmo","Ate",7,113,1186.48,1532.27,1426.34,1211.26,5356.35
"timpanizarse apolónida","Los Olivos",5,76,1609.42,1749.72,1909.4,2293.27,7561.81
"compasar reconfortar","San Juan de Lurigancho",3,42,782,1145.16,1008.08,911.97,3847.21
"calafetear sapotáceo","Chorrillos",2,38,1522.7,1594.93,1442.16,2114.77,6674.56
"soportable paléstrico","Santa Anita",8,97,1085.53,984.37,1190.49,1357.14,4617.53
"deshojador alunizar","San Juan de Lurigancho",7,100,4218.2,4076.8,4789.85,4270.34,17355.19
"verdecer maltraer","El Agustino",8,102,3376.73,3219.8,3363.51,3548.15,13508.19
"matagallina empapirotar","Independencia",11,175,1067.7,1312.87,983.47,1168.01,4532.05
"menstruoso remotidad","San Juan de Lurigancho",5,85,4196.31,3072.76,2891.74,3692.94,13853.75
"preparar balbuceo","Los Olivos",6,76,3686.86,3128.36,3599.27,3313.3,13727.79
"embalsadero parejería","Santiago de Surco",13,206,3369.35,4307.86,3228.74,4039.26,14945.21
"bolacero caballaje","San Juan de Lurigancho",6,83,2344.22,2416.37,1722.04,1590.29,8072.92
"esmerejón polizonte","Independencia",2,36,932.18,670.66,961.99,685.85,3250.68
"evacuación comandante","Ate",2,21,1014.36,897.59,840.04,1040.65,3792.64
"apetecedor escenográfico","Santiago de Surco",6,81,3002.09,3152.76,2752.51,2692,11599.36
"recatonear desobstrucción","San Martin de Porres",11,169,2721.66,2005.64,1900.5,2440.64,9068.44
"fresquería descubierta","Comas",3,41,2275.25,2154.69,2190.53,1797.28,8417.75
"braquiocefálico violoncelo","Los Olivos",2,31,2204.77,3360.73,2616.93,3565.71,11748.14
"evacuante pelargonio","Santa Anita",13,196,667.22,1102.31,1207.73,1178.86,4156.12
"inhabilitar cercanamente","Miraflores",4,39,4790.83,4933.63,4471.82,3663.95,17860.23
"macandón armamentista","Barranco",3,51,2811.57,3628.7,3433.19,3481.22,13354.68
"conejero rebociño","San Isidro",6,106,2650.12,2393.89,2952.41,2449.5,10445.92
"galantemente barboquejo","Ate",7,107,4156.72,4845.49,4884.49,5236.4,19123.1
"mesentérico sombrerillo","Ate",4,61,1997.14,2213.47,2441.6,1893.14,8545.35
"prototipo estipticidad","Puente Piedra",4,65,2856.82,2170.71,2491.55,2062.48,9581.56
"empréstamo hervidero","Ate",9,122,1754.87,1742.27,1861.33,1525.27,6883.74
"repensar desrizar","Comas",4,56,3046.81,3344.77,3719.69,4051.51,14162.78
"vinosidad perdiguero","Santiago de Surco",11,165,2043.81,1993.11,2077.93,1857.39,7972.24
"retroactividad chamicado","San Juan de Lurigancho",13,213,4638.43,4927.02,5223.96,4791.59,19581
"nacionalsindicalismo hazañería","San Juan de Lurigancho",2,32,2359.35,3623.18,2856.65,3222.66,12061.84
"dictatorio compungir","Los Olivos",13,200,3495.64,2173.89,3144.91,2663.16,11477.6
"platanazo predecible","San Juan de Lurigancho",13,191,1623.06,1558.69,1374.42,1245.28,5801.45
"deflacionario rallador","San Juan de Miraflores",9,137,1080.96,1341.56,1694.88,1092.19,5209.59
"almarjal desencabestrar","Villa María del Triunfo",3,42,1030.04,1580.58,1380.79,1615.84,5607.25
"conglutinar ennoblecedor","Ate",5,74,913.28,906.88,1084.07,1613.64,4517.87
"galguería concienciar","Rimac",7,100,3294.72,2723.17,2493.37,2934.48,11445.74
"cobaltoterapia mamporro","San Juan de Lurigancho",8,135,3025.65,3172.9,2922.3,2878.21,11999.06
"caritatero labradero","Puente Piedra",4,50,4904.19,4259.28,4936.55,4885.39,18985.41
"coralario gastrónomo","Breña",4,58,2360.75,1992.01,2004.07,2355.96,8712.79
"tongonear escuadrón","Comas",13,199,4946.22,5560.7,5548.91,4433.54,20489.37
"rastrillador torreado","Comas",5,90,769.77,957.25,1142.51,1171.6,4041.13
"sanícula cachureo","Comas",2,26,2508.85,2638.67,2720.97,2264.38,10132.87
"dinarada rastrojal","Comas",3,43,1876.76,1367.69,1574.2,1507.63,6326.28
"almojama extranatural","San Juan de Lurigancho",5,83,1838.47,2573.12,2087.06,1751.19,8249.84
"tupinambo relicario","San Juan de Miraflores",5,74,1743.06,1882.06,1637.82,1600.58,6863.52
"sopapina tonsilar","Rimac",3,39,3173.09,2817.93,2994.47,2786.81,11772.3
"disculpa chinapopo","Comas",4,63,2717.11,3112.57,2018.72,3484.69,11333.09
"lagartera sinestesia","San Borja",5,73,2692.81,2317.9,2989.73,2243.26,10243.7
"gatallón compresible","San Juan de Lurigancho",10,155,1352.28,1449.64,1347.71,1347.47,5497.1
"perdedero obstáculo","Independencia",2,28,1129.24,831.08,857.85,1437.03,4255.2
"esmoladera veeduría","Santiago de Surco",4,65,3778.05,3750.55,3569.79,4080.08,15178.47
"eucrático conceptivo","Comas",2,34,1403.62,1016.78,1514.07,1821.33,5755.8
"bermejura acodiciar","San Martin de Porres",4,63,1460.09,2046.46,2023.75,1851.13,7381.43
"sesentén barómetro","Ate",8,131,2563.08,2582.32,2814.1,3171.44,11130.94
"maximalista carbónico","San Juan de Lurigancho",2,21,2190.87,1942.53,2012.17,1705.79,7851.36
"sepulturero creosotar","Rimac",5,72,5032.76,3685.34,4089.56,3830.52,16638.18
"figuranta carabritear","El Agustino",3,53,4575.84,4349.43,5041.45,4977.26,18943.98
"sansimonismo despiole","Los Olivos",2,24,3827.26,3747.39,3962.4,3941.71,15478.76
"parpadear cajabambino","San Juan de Lurigancho",4,67,1020.94,1324.08,1433.43,1701.93,5480.38
"presupuesto carbizal","Los Olivos",10,158,3054.98,3382.77,3353.74,3298.79,13090.28
"dentezuelo repropiarse","Villa María del Triunfo",7,117,2514.93,1786.39,1933.89,1944.37,8179.58
"centunvirato inmunológico","San Borja",3,39,3338.4,3446.52,3448.97,3143.55,13377.44
"vicedecano atolladar","El Agustino",4,54,5839.07,5519.1,5047.73,4982.82,21388.72
"virgiliano capararoch","Chorrillos",8,123,3709.44,2992.2,3856.17,3463.64,14021.45
"grasilla garrafiñar","Villa María del Triunfo",3,42,1779.1,1801.95,1802.55,1665.87,7049.47
"sueltamente arsenioso","San Juan de Lurigancho",3,52,1529.01,1586.34,2008.71,1850.24,6974.3
"videograbador estilismo","Los Olivos",6,93,5411.15,4427.88,5301.49,4837.68,19978.2
"costribo pollancón","San Juan de Lurigancho",13,193,2122.68,2198.13,2524.37,2778.19,9623.37
"homenajear pomífero","Los Olivos",2,38,1499.06,1524.8,1381.83,1939.61,6345.3
"camagüira eclesial","Comas",2,33,3460.25,2693.55,2888.06,2812.37,11854.23
"dobladillo envirotado","Chorrillos",12,189,4237.5,4194.89,4555.21,4443.32,17430.92
"ventajear petrolífero","Santiago de Surco",8,126,2507.17,2596.04,2427.6,2430.48,9961.29
"uliginoso jabonallo","Ate",4,57,2109.49,2343.26,1835.9,2310.38,8599.03
"desatracar estuante","Comas",11,166,1079.8,1356.51,1067.04,1331.95,4835.3
"sedadera parrilla","San Juan de Lurigancho",11,184,3132.35,2840.47,3057.34,2726.25,11756.41
"sulfuroso anádromo","Ate",6,82,3757.72,4452.5,3644,4587.89,16442.11
"estentóreo manuelino","Puente Piedra",6,82,2410.21,2896.86,2843.1,3351.27,11501.44
"episódico desoxidable","San Juan de Lurigancho",8,118,1302.87,1241.85,1240.34,1079.38,4864.44
"chicotear activamente","Los Olivos",8,117,1808.6,2077.97,2220.43,1815.14,7922.14
"opitulación baqueteado","San Martin de Porres",3,45,1286.21,1131.87,1312.43,1080.22,4810.73
"vestimento turbulento","Ate",9,143,2870.96,2908.31,3166.78,2447.36,11393.41
"enchilado lomienhiesto","San Martin de Porres",8,137,1819.73,1593.46,1815.7,1266.27,6495.16
"chipirón ironista","Villa María del Triunfo",5,74,2449.76,2895.19,3507.06,3493.15,12345.16
"anacronismo navecilla","Ate",3,50,4109.12,5582.83,4713.84,4449.22,18855.01
"timbalero dendrómetro","Comas",7,102,1310.02,1311.67,1280.68,1555.67,5458.04
"econometría encachado","Villa María del Triunfo",8,119,1348.17,1651.84,1235.62,1887.1,6122.73
"carenóstilo encáustico","Lince",4,66,1519.27,1543.48,1440.89,1114.85,5618.49
"desratización mohatrón","Ate",2,29,1717.47,2129.33,2008.8,1749.33,7604.93
"higueruela articulado","Comas",5,66,1185.72,1256.83,1240.85,948.45,4631.85
"primuláceo trastería","Comas",4,57,2725.59,2369.51,2475.11,2768.12,10338.33
"candidado desplegadamente","Comas",7,108,1141.42,1252.69,1218.29,1011.13,4623.53
"cariópside explotable","Chorrillos",13,202,2199.61,1986.95,2064.79,2182.1,8433.45
"botiquín posponer","San Juan de Lurigancho",4,61,1546.78,2592.96,1924.01,2351.36,8415.11
"bigorrella cuellierguido","El Agustino",12,152,1484.81,1141.04,1216.87,914.17,4756.89
"barahonero latiguillo","Los Olivos",10,142,5177.9,4201.95,4851.56,4438.9,18670.31
"entarimador gigánticamente","Chorrillos",13,209,3096.57,3289.28,3295.69,3320.04,13001.58
"erizamiento granujoso","San Juan de Lurigancho",2,21,2466.47,3012.07,2587.38,3116.94,11182.86
"factoraje antigüeño","San Juan de Lurigancho",6,111,3853.69,3265.2,2709.62,3623.14,13451.65
"holgorio incorregibilidad","Puente Piedra",7,94,1339.73,1464.17,1678.68,1438.9,5921.48
"billarístico paracaidismo","Puente Piedra",2,25,1876.4,2248.01,2154.6,2896.98,9175.99
"cataclismo trabamiento","San Juan de Lurigancho",4,62,1945.42,1959.24,1524.87,1789.35,7218.88
"preadamítico descoordinado","Los Olivos",3,38,4112.9,4324.16,4340.02,3694.65,16471.73
"enlosador monopolización","San Juan de Lurigancho",4,55,3778.84,3849.46,2965.39,3923.59,14517.28
"isosilabismo descolgar","Villa María del Triunfo",4,57,1360.4,974.47,1458.71,1026.54,4820.12
"atrayente reliquiario","Chorrillos",4,59,1784.21,2307.9,2153.01,1676.02,7921.14
"enardecedor apropósito","Villa María del Triunfo",6,92,1438.32,1719.52,1892.56,1568.4,6618.8
"hidracina amodorrado","La Victoria",13,191,5169.18,3895.23,5823.16,4600.41,19487.98
"rentista galoneadura","Surquillo",13,193,2006.71,2406.69,1776.66,1893,8083.06
"empeciente afarolado","Puente Piedra",4,54,4325.97,4511.16,5556.53,4191.82,18585.48
"esteticista ordenando","San Martin de Porres",4,60,4975.64,6417.15,5811.92,4986.62,22191.33
